a_down_mouth,a_left_eye,a_left_mouth_nose,a_mouth_last_nose,a_right_eye,a_right_mouth,a_right_mouth_nose,a_top_mouth,circum_mouth,d_left_eye,d_top_left_eye_eyebrow,image,emotion
-0.8080114324964149,0.7086262721276703,-1.074656699090264,1.273834082435554,-0.6610431688506868,-0.5721367762823852,-1.273834082435554,0.28664792241007314,134.60034455505112,37.05401462729781,23.430749027719962,Adoor_Gopalakarishnan_0001.jpg,5
-0.7876812644533446,0.8876048815047018,-1.363665330438414,1.4075560440100592,-0.844153986113171,-0.5367654361441487,-1.336564435183943,0.274726422553896,104.6049555816519,32.0624390837628,27.85677655436824,Adrien_Brody_0002.jpg,5
-1.1487426320475063,0.7298996581517314,-0.8793827520533306,0.4508364420932031,-0.7753984967107831,-0.4992158744450247,-0.8724919438726397,-0.09352603011200938,156.2569432455642,35.12833614050059,31.78049716414141,Adrien_Brody_0003.jpg,4
-1.4824195406500478,0.7853981633974483,-1.26434456151994,0.881015932866478,-0.6107259643892086,-0.7656962794846395,-0.878660779425396,0.13726940568631452,167.1708894425432,30.59411708155671,29.732137494637012,Adrien_Brody_0006.jpg,4
-1.1323534631210321,0.7013858515899537,-0.7156375507529953,0.7074781670064094,-0.8224182792713783,-0.5783759454588985,-0.8700209476471064,0.045532057839509754,168.27359289682138,33.24154027718932,39.45883931389772,Adrien_Brody_0011.jpg,4
-1.3989927111213134,1.0289502939684376,-1.3188410326762603,1.0755268445781865,-0.9661977367014198,-0.8042446326928829,-0.8289115217015436,0.5224034317165288,159.14728111897196,31.064449134018133,29.274562336608895,Afton_Smith_0001.jpg,4
-1.0963964440029892,1.44547234030335,-1.6706249281010734,1.2490457723982544,-0.9917220574271657,-0.5404195002705842,-0.8255551354181183,0.3217505543966422,130.97654659328074,36.05551275463989,35.90264614203248,Agbani_Darego_0001.jpg,5
-1.2393422975944193,0.844153986113171,-0.9325133869575415,1.4507369922406643,-1.4056476493802696,-1.1167025672316877,-1.9138202672156002,0.6298033354204187,94.0842889941267,29.017236257093817,25.553864678361276,Ahmed_Chalabi_0002.jpg,5
-0.9295050428797251,1.079267498429916,-1.2998012302076594,1.296465129156315,-0.7086262721276703,-0.712253028399008,-1.0690285260868533,0.5748454680748118,132.98907544444154,33.015148038438355,23.40939982143925,Ahmed_Chalabi_0004.jpg,4
-1.0501534566396487,1.0055170840889702,-1.069514225589515,1.0953149506909394,-1.339079485604446,-0.7384528151360408,-1.4777544283184667,0.289431822557862,115.9179614773608,34.713109915419565,21.93171219946131,Ahmed_Chalabi_0005.jpg,5
-0.9819006669989253,0.7207402169734671,-1.1930766339063332,1.3862374943266726,-0.7531512809621943,-0.8011845576337016,-1.2237953856891086,0.5553535614509304,148.92634211970685,42.0,41.773197148410844,Ahmed_Ibrahim_Bilal_0001.jpg,5
-1.123164061480431,1.1071487177940904,-1.0755842738334223,1.354687594568444,-1.0636978224025597,-1.0297139164457465,-1.4148156963678726,0.8004002993940533,155.15134169793944,42.01190307520001,33.83784863137726,Aicha_El_Ouafi_0003.jpg,5
-1.214290310018502,0.7548732964802456,-0.8374936273308772,0.44773178412722725,-0.690446457054692,-0.552173027724822,-1.0381096801197542,-0.14790900622009712,207.87686384757194,41.012193308819754,32.89376840679705,Aileen_Riggin_Soule_0001.jpg,4
-0.6710246885284348,1.1568707348417926,-1.5386411117899477,1.5518356363306567,-1.18045126894398,-0.6089576196365082,-1.3195275784318197,0.5896259787448903,138.581450000672,43.18564576337837,43.73785545725808,Ainsworth_Dyer_0001.jpg,5
-1.251943615047376,0.7180842876047432,-1.2570894422829804,1.3509717573984068,-0.6240230529767569,-0.9463859771682557,-0.9740575565447372,0.7424139035296772,172.241057320574,33.13608305156178,37.33630940518894,Ai_Sugiyama_0004.jpg,4
-1.4100822101114527,0.8035779784704266,-1.4527622525919068,1.3742912386597859,-0.48689923181126904,-1.0059521211763411,-0.9189572858683556,0.8313341756402705,169.29124219313178,30.01666203960727,32.57299494980466,Ai_Sugiyama_0005.jpg,4
-0.854566859994,1.0146300966744435,-0.8965257672265687,1.0538395905499227,-1.1448666702609547,-0.5448639154515437,-1.398791593401183,0.08490179344972194,142.68484439987668,38.01315561749642,29.154759474226502,Akbar_Al_Baker_0001.jpg,4
0.00871610256758687,0.9840627580990848,-1.052700394399804,1.7354040543542504,-1.695151321341658,-0.44059089896440734,-1.8435625821338484,0.7266423406817255,123.24848809552905,39.01281840626232,40.792156108742276,Akbar_Hashemi_Rafsanjani_0003.jpg,5
-0.9104417050008778,0.41822432957922906,-1.033143071197329,0.4237172707630366,-0.3162861279121545,-0.27626828836509404,-0.73520592769313,-0.30186916437235434,136.375804516701,32.38826948140329,18.0,Alain_Ducasse_0001.jpg,4
-1.3196438997030944,1.092443895416239,-0.9284814570656047,0.35809817541566286,-1.0274211701064897,-0.5353580828991517,-0.7034292639144923,-0.18640699116714715,200.53441503613197,38.05259518088089,24.515301344262525,Alan_Ball_0001.jpg,4
-0.9395062799628748,0.8803498697402046,-1.2912741745112564,1.266587832455657,-0.8224182792713783,-0.657446062063143,-1.1583858851975093,0.44191190215901344,118.76008900709337,30.265491900843113,27.65863337187866,Alan_Greenspan_0003.jpg,7
-1.3476661122808244,0.7257674502662789,-1.3356691606183926,1.643950860870079,-0.6400881527617462,-1.050548255708376,-1.0711676583884822,0.8915803714141441,151.78213751518766,30.01666203960727,38.3275357934736,Alan_Jackson_0001.jpg,4
-0.7830635372888732,1.0993363767339894,-1.2923497601957195,0.8615804320940452,-0.8652281491096856,-0.3080527810237764,-0.9952397787259184,-0.11065722117389563,137.71666843681444,35.510561809129406,16.15549442140351,Alan_Stonecipher_0001.jpg,5
-0.6989932574873035,1.0554237795423091,-1.6569870917987182,1.4952043126993753,-1.1046673333087897,-0.49566869227212873,-1.122287003517139,0.45806886631821103,134.73681396986342,37.0,34.058772731852805,Alan_Zemaitis_0001.jpg,5
-1.2504887728396923,0.43191223547234825,-1.3819879108637634,1.4080689521545156,-0.6132073488745093,-0.994945902796836,-1.5016000481763139,0.6087685089746403,117.25486352503165,34.058772731852805,23.853720883753127,Albaro_Recoba_0001.jpg,5
-1.0558597293116305,0.4048917862850834,-1.1634107800932243,1.0414246474437487,-0.3637426616180117,-0.7284376708892594,-0.8938523855242533,0.4958807290843502,167.45572211138455,37.013511046643494,26.0,Alberta_Lee_0001.jpg,4
-1.0040671092713902,0.628796286415433,-1.0501453227890025,1.2633886123874087,-0.8224182792713783,-0.7644431473085077,-1.4018711909498607,0.40255352086613344,157.73703172476456,36.124783736376884,35.11409973215888,Alberto_Fujimori_0001.jpg,4
-0.5183779177392893,1.1505996131856213,-1.8535589768538032,1.744786995385825,-0.8117078806503705,-0.45897129556170907,-1.3257789069825237,0.5805011814301553,120.25704961686992,31.400636936215164,33.12099032335839,Alberto_Fujimori_0002.jpg,5
-0.7627051303997916,0.8408966686431651,-1.3092956179067539,1.6028050950986081,-0.8448518227061051,-0.6251085342329235,-1.2201051500120195,0.5939295576672343,124.14238483295112,33.13608305156178,29.120439557122072,Alberto_Gonzales_0001.jpg,5
-0.9093580855946892,0.996491496620195,-1.5514592550462352,1.384681849877837,-0.7079279482188379,-0.6845880181213216,-1.174539039976227,0.58852100681891,155.27516859211707,34.0147027033899,37.21558813185679,Albert_Brooks_0001.jpg,4
-0.9548112072870667,0.9768236449227915,-1.9151252724778023,1.720608783367794,-0.7853981633974483,-0.548713148969451,-1.2478510298364902,0.39028867376256626,97.8198967167005,30.01666203960727,25.079872407968907,Albert_Costa_0005.jpg,5
-0.9156903231265414,1.009814172434594,-1.3880489096199295,1.239602191648247,-1.0040671092713902,-0.5035940505417521,-1.4334414355508212,0.09708339425552652,105.67746888059665,34.713109915419565,31.064449134018133,Albert_Costa_0006.jpg,5
-0.964244614184941,1.0673969423982426,-1.4716747202010252,1.6657480331376529,-0.9420000403794637,-0.6899444490647342,-1.5413930385908916,0.5351046847963506,106.4145207428585,27.16615541441225,26.248809496813376,Albrecht_Mentz_0001.jpg,5
-0.9139372339462845,0.9420000403794636,-1.906164716383435,1.390615708924456,-0.7266423406817255,-0.6656302926400841,-0.6073052251662507,0.8443870009886182,173.6483916129865,35.6931365951495,36.013886210738214,Aldo_Paredes_0001.jpg,4
-1.2410782872923307,0.7180842876047432,-1.06298117235291,0.6976527757164775,-0.7180842876047432,-0.5472019312407446,-0.9255791746651393,-0.09220357229750129,156.63424539532048,33.015148038438355,22.561028345356956,Alec_Baldwin_0002.jpg,4
-0.12979711769095595,0.7886768401737005,-1.2380915939761854,1.254426197034899,-0.9670469933974603,-0.0374824366916615,-1.63014683128573,-0.052621997872262224,124.8360509770738,42.95346318982906,35.510561809129406,Alejandro_Atchugarry_0001.jpg,5
-0.9700825434839029,1.1147243304452858,-1.6562488026418505,1.6562488026418505,-1.2966288756752378,-0.8808889308921697,-1.3444646956514155,0.8497483333452712,122.03134157114884,31.400636936215164,31.064449134018133,Alejandro_Atchugarry_0002.jpg,5
-0.3841693643925995,0.972827275841122,-0.9475591282732629,1.7439458603534448,-1.0714496051147666,-0.7853981633974483,-2.0164191920542947,0.8567056281827385,145.74584455978288,37.107950630558946,39.05124837953327,Alejandro_Lerner_0001.jpg,5
-1.2191683921937377,0.7159448374021262,-1.1174829955566885,0.9021827588670757,-0.9685089806599324,-0.685568259597517,-1.2717691332398955,0.1152826628158784,139.48692654211106,36.345563690772494,26.1725046566048,Alejandro_Toledo_0003.jpg,5
-1.0340950494222332,0.5880026035475675,-1.3971251284533228,1.5852880658603965,-0.6156198894291098,-1.125620269019214,-1.4433910112562327,1.069659687101651,127.48250007155093,35.014282800023196,26.419689627245813,Alejandro_Toledo_0004.jpg,0
-1.3351942434606991,0.9349579032711515,-1.317775524342029,1.1135506789865381,-0.7610127542247298,-0.8030871934229289,-1.2470091153364575,0.22691635686650602,127.77854897835704,32.38826948140329,22.47220505424423,Alejandro_Toledo_0006.jpg,5
-0.8783287097293662,0.628796286415433,-0.9747722465095403,0.885397941704323,-0.6240230529767569,-0.5827241260667232,-0.933842960002963,0.3298804565765861,160.99993926745026,35.12833614050059,28.160255680657446,Alejandro_Toledo_0007.jpg,4
-1.603979162961395,0.4461055489434036,-0.9742469228147175,1.1210700459473044,-0.6037493333974364,-1.151094347755477,-1.38171282704799,0.5060315536102205,155.08119195793586,31.016124838541646,24.08318915758459,Alejandro_Toledo_0009.jpg,4
-0.5764972573846712,0.7086262721276703,-0.8796840513763046,1.2358548010382964,-0.8474652322893749,-0.6992807498201803,-1.2288144345873584,0.7086262721276703,181.6380206145851,37.48332962798263,35.4682957019364,Alejandro_Toledo_0012.jpg,4
-0.6348082380313662,0.8797121147246288,-1.3731937704669126,1.5269012995253917,-0.7180842876047432,-0.6348082380313662,-1.3539639261472178,0.6348082380313662,120.45262003603199,32.01562118716424,26.92582403567252,Alejandro_Toledo_0022.jpg,5
-1.137941274054141,0.49934672168013006,-0.9433405221502896,0.6440432610849751,-0.5577088436287925,-0.6146629519221656,-0.8747371816244427,0.11942892601833845,194.3330540288481,35.014282800023196,29.614185789921695,Alejandro_Toledo_0027.jpg,4
-1.2248812925981842,0.6467584262632902,-1.3587665498900159,1.1892820887055056,-0.6156198894291098,-0.6435011087932844,-1.2237883437083403,0.11379200714370806,124.93893626495246,33.015148038438355,20.12461179749811,Alejandro_Toledo_0029.jpg,5
-0.8555171333774617,0.7853981633974483,-1.435050937584275,1.512192241471161,-0.8818719385800351,-0.6670587735058269,-1.2482483244014237,0.5049492451211146,115.28926379474254,33.06055050963308,24.73863375370596,Alejandro_Toledo_0036.jpg,5
-0.8170279110268286,1.0164888305933455,-0.8415500372423025,1.2073896490370166,-1.2812926548335084,-0.5961991412974802,-1.691554214554114,0.16183743123842292,133.90146093481528,39.01281840626232,40.311288741492746,Alessandra_Cerna_0001.jpg,6
-0.5480436282375647,0.6705215579805492,-1.2943180449994103,1.31910635503671,-0.6397697828266257,-0.4621759397174168,-1.3317581878464275,0.4268776056723085,133.96412803249353,37.48332962798263,28.635642126552707,Alexander_Downer_0002.jpg,5
-1.676235379012863,0.6928795422778014,-1.0406096516991732,1.3476553837179641,-1.2809498368832768,-1.1992255363880604,-1.7126933813990606,0.49116359828626055,118.9765858060831,32.0624390837628,21.93171219946131,Alexander_Lukashenko_0001.jpg,0
-1.3571827846896176,1.4594574424682323,-1.2581779386176652,0.9256678801378905,-1.051001704208677,-0.8007142523079243,-1.0622838406269168,0.3974845143539184,171.52993131416454,38.3275357934736,32.0,Alexandra_Spann_0001.jpg,4
-0.9100653652397167,1.0516502125483735,-1.4648633953783903,1.8922608672799939,-1.160389890530817,-1.081299373056275,-1.4905494428299917,1.3048860911957747,116.21736700982063,37.21558813185679,38.01315561749642,Alexandra_Stevenson_0002.jpg,5
-1.4438494795368966,0.7853981633974483,-0.5522441419262082,0.3180875671164075,-1.0656978197358993,-0.7489770291829414,-0.8774749819914183,-0.16028962916452488,166.6908781129364,37.12142238654117,24.758836806279895,Alexandra_Vodjanikova_0002.jpg,4
-1.1883012950160174,0.9586438298498132,-1.0524303112026459,0.8163799822556184,-0.8318762947484513,-0.7203480075636718,-0.9462537933453883,0.23696335661470233,152.20120043799386,34.0147027033899,24.351591323771842,Alexandre_Daigle_0001.jpg,4
-0.7337966392137601,0.5667292175235064,-1.0364964472572504,1.1290530185609375,-0.5833730069938559,-0.44216331184376434,-1.2597529004816144,0.07928939908609042,128.62915074242758,34.713109915419565,27.313000567495326,Alexandre_Despatie_0001.jpg,4
-0.8383216698431719,0.9586438298498132,-1.0834737249835207,1.494324916285306,-1.0776006698921967,-0.6101464462820498,-1.692112376833608,0.26916749278570046,114.15318708033983,32.2490309931942,36.24913792078372,Alex_Corretja_0001.jpg,5
-1.3604704531298388,1.6548086386023912,-1.4541408913538274,0.8255372354431803,-1.0435092797806103,-0.6657321769331358,-0.6204421164876075,0.27051338699322336,169.85330404721384,31.25699921617557,30.01666203960727,Alex_Holmes_0001.jpg,4
-1.0874026310788527,0.7853981633974483,-1.2399188153396739,1.291233244583316,-0.9850820487725498,-0.7001568295912117,-1.625643224834834,0.171275278838087,143.006604851277,38.01315561749642,26.570660511172846,Alex_Penelas_0002.jpg,5
-1.0421718234185113,0.982793723247329,-1.1396575860761144,0.8288490587889791,-0.9272952180016122,-0.48446297978971886,-0.9029069177391359,0.0302937599187751,167.49811886793046,35.05709628591621,28.0,Alex_Zanardi_0001.jpg,4
-1.1744046393706913,1.285241656025288,-1.3665303076737492,1.528176372441914,-1.2623783156924002,-0.87229995418051,-1.3840665823942433,0.5625970096380538,121.0518443490144,33.24154027718932,33.83784863137726,Alfonso_Cuaron_0001.jpg,5
-1.3338759707897485,0.6435011087932844,-0.8574697367557825,0.641208490884231,-0.812418612584713,-0.7292773806962718,-1.013423184061653,0.07532889082834011,190.50068910424602,37.013511046643494,31.400636936215164,Alicia_Keys_0001.jpg,4
-1.2334979485626696,0.9352106199703457,-0.8728312144279008,0.47168192563994726,-0.9021827588670757,-0.6265274304106754,-0.8279844641631634,0.0009233607717466369,176.33963764516594,35.6931365951495,22.360679774997898,Alicia_Witt_0001.jpg,4
-0.6851231878970007,0.9629943306809361,-1.2670376537920687,1.5318549836978574,-1.0873493252276976,-0.5235406172079275,-1.501939837493852,0.33962859831417624,128.68592738960535,38.01315561749642,38.118237105091836,Alimzhan_Tokhtakhounov_0002.jpg,5
-1.2972012854581698,0.6932900512859408,-0.7548798241368384,0.7753178596784006,-0.9426262143740172,-0.8533561803436719,-1.3283493038290413,0.16078357482725675,132.63637881012363,37.05401462729781,29.154759474226502,Aline_Chretien_0001.jpg,4
-1.2371617818005949,0.39479111969976155,-0.7498741391359871,0.6137220514204735,-0.5112307122777895,-0.652913266670743,-0.9311643509981821,0.029974811967177203,193.38390652121916,37.12142238654117,26.92582403567252,Alistair_MacDonald_0001.jpg,4
-1.0096581053270042,0.9126686015789849,-0.9418701575994036,0.6606843601111514,-1.0146300966744435,-0.3972038542813198,-0.6763251362202474,-0.1890668493698604,164.2856113453746,35.510561809129406,20.8806130178211,Ali_Adbul_Karim_Madani_0001.jpg,4
-0.8658691746629092,1.092443895416239,-1.3074920346996675,1.350988169748251,-1.1133214788988715,-0.7347316241418779,-1.2819987031981812,0.6332846688423943,127.95390528584606,35.22782990761707,26.92582403567252,Ali_Ahmeti_0001.jpg,5
-0.6280880712363888,0.5016040541891205,-1.0910950511828355,0.8187191592756955,-0.4636476090008061,-0.22837088300820427,-0.9897587847446193,-0.17601191112538153,138.4656113727834,32.38826948140329,19.235384061671343,Ali_Fallahian_0001.jpg,5
-1.0473298284067134,0.7465827173159847,-1.0347627633131045,1.3220262126413211,-0.8621700546672264,-0.9413237364839271,-1.436310821916153,0.7207960566910834,136.57131230913208,33.015148038438355,33.95585369269929,Ali_Hammoud_0001.jpg,4
-0.5234517926980624,0.8329812666744316,-0.7713184754029638,1.2337408450740626,-1.2029246563837432,-0.572193644007994,-1.1923305029018603,0.5341825749053843,158.6986567008676,37.013511046643494,32.2490309931942,Ali_Mohammed_Maher_0001.jpg,5
-0.13692845494378042,0.9397169393235674,-1.2309955823032834,1.42633141283115,-1.1160770519739271,-0.33554278323347564,-1.3410303570873023,0.465090609442244,145.91833087809118,40.049968789001575,32.57299494980466,Ali_Naimi_0005.jpg,5
-0.5993929982114279,0.7730531115532238,-1.151894949248706,1.6041173226731438,-1.0656978197358993,-0.735308171413599,-1.760719199655159,0.5572152331824015,124.63539479886113,36.05551275463989,31.064449134018133,Ali_Naimi_0006.jpg,5
-0.5609821543603027,0.9869259311327816,-1.632145088650758,1.5931752616115489,-1.1341691669813554,-0.589959548211864,-1.1825143085636942,0.7519567472530523,123.81661451727973,40.01249804748511,37.33630940518894,Allen_Iverson_0002.jpg,5
-1.3272980474866674,0.9472355946358713,-1.015568867651405,0.6571854940307167,-0.8584387287005677,-0.7038672360752545,-0.8585582613274252,0.18131977440149022,190.5294948862192,38.118237105091836,24.73863375370596,Allison_Janney_0002.jpg,4
-1.2417947458883152,0.8665205554983493,-1.177198890236106,0.5269626459848793,-0.7541583299671801,-0.5348681600916141,-0.7207864058927125,0.008438618254244438,216.59097186029848,40.607881008493905,27.018512172212592,Allyson_Felix_0003.jpg,4
-1.0029132319297067,1.2178059389679863,-1.391829351592866,1.620639384164053,-1.4490985447718006,-0.8366105979160285,-1.6232227508924346,0.5464047978953106,123.83170687438326,39.05124837953327,33.24154027718932,Alonzo_Mourning_0001.jpg,5
-0.34182314046416734,0.6610431688506869,-0.7542868058411127,1.098030429476895,-0.7483780475235182,-0.35877067027057225,-1.1990873766763117,0.2931868965578822,176.35286466866955,37.8549864614954,35.4682957019364,Alvaro_Noboa_0001.jpg,4
-0.8295748985619674,1.0003357833047315,-1.1759701082920186,1.347592264620589,-1.2261490111768705,-0.573173182223222,-1.279060701184394,0.2880554470506259,149.1783721690563,41.048751503547585,31.78049716414141,Alvaro_Silva_Calderon_0001.jpg,7
-0.8912779161414766,0.6435011087932844,-0.8412839652930492,0.7487653441734022,-0.6435011087932844,-0.28716797178164305,-1.0386639296282012,-0.37361389579461457,155.11869849245673,33.13608305156178,22.825424421026653,Alvaro_Silva_Calderon_0002.jpg,4
-0.5510926319622107,0.9771863053841534,-1.496266105553342,1.772392775174935,-0.85988695361133,-0.5319460357990464,-1.382016998818176,0.5883952993844404,123.87767385313455,38.01315561749642,29.068883707497267,Alvaro_Silva_Calderon_0004.jpg,5
-1.1015532526102567,0.9272952180016122,-1.5322519878226393,1.6064954394742206,-0.9367736071314745,-0.6672819470868175,-1.5413930385908916,0.24380184695932328,91.55707202819178,34.0147027033899,19.924858845171276,Alvaro_Uribe_0003.jpg,5
-0.9899437546188442,1.1459641638755542,-1.6905022035781543,1.556019077387404,-0.8621700546672264,-0.56852454773104,-1.1331651512544636,0.39479111969976155,106.03370406241251,30.59411708155671,28.160255680657446,Alvaro_Uribe_0007.jpg,5
-1.098894548789058,1.047518004662921,-1.3201393944325095,1.4877818322637253,-1.079267498429916,-0.7206738819818562,-1.442684519321248,0.30551068290897127,105.28352372980785,33.06055050963308,25.632011235952593,Alvaro_Uribe_0010.jpg,5
-0.893339756952368,0.9119902906774203,-1.6262948320406134,1.6638600555193146,-0.844153986113171,-0.6526069235485847,-1.0708574936377886,0.6581215735275809,103.76031749400742,27.459060435491963,29.732137494637012,Alvaro_Uribe_0011.jpg,5
-0.8584387287005677,0.6089576196365082,-1.533457367271446,1.5907815517383443,-0.5088842167799742,-0.5255154548651861,-1.4694901067651147,0.25781343089668085,95.83944425063683,30.083217912982647,27.313000567495326,Alvaro_Uribe_0017.jpg,5
-0.9536049352545344,0.8941378413798916,-1.3540587408728202,1.5247694911069445,-1.0516502125483735,-0.6225088585504023,-1.6459441238186248,0.22055890582441479,106.50854635601141,37.013511046643494,26.0,Alvaro_Uribe_0019.jpg,5
-1.0701907639142372,0.6435011087932844,-0.8368443499753326,0.9878034831218714,-0.6402277980617741,-0.7878194661716941,-1.1602215875871045,0.3950531055465315,162.44574676918037,35.05709628591621,32.7566787083184,Alvaro_Uribe_0020.jpg,4
-0.9310411033998697,0.8066715494215094,-1.3323535183139636,1.6897966201776766,-0.6876712560387296,-0.8167208949457394,-1.2714092382600914,0.7705624566784743,108.79680665806364,31.016124838541646,28.861739379323623,Alvaro_Uribe_0023.jpg,5
-1.1268506017068993,1.041549545963052,-1.5587487169407106,1.6142472221864275,-0.9018896240920985,-0.7738602138799889,-1.3087905366238197,0.49116359828626055,108.19221015272393,32.2490309931942,32.14031735997639,Alvaro_Uribe_0026.jpg,5
-1.149416238946309,0.9097531579442097,-1.1773036667623593,1.6784337124548268,-1.285241656025288,-1.0285134746436175,-1.8303050108952124,0.6610431688506868,120.54369631944996,38.0,35.73513677041127,Alvaro_Uribe_0028.jpg,5
-0.8238599461714504,0.9594969679731156,-1.2069420663379762,1.303385529611023,-0.9922721123771914,-0.5554937352655436,-1.4839497613378438,0.19739555984988078,117.36678865134358,35.12833614050059,25.059928172283335,Alvaro_Uribe_0029.jpg,5
-1.341169277176694,1.176005207095135,-1.4141944498128813,1.2815563898708404,-1.1839206090638685,-0.6964204219076874,-1.0378110056937058,0.2608619802936549,116.89809054733846,32.01562118716424,25.317977802344327,Alvaro_Uribe_0032.jpg,4
