image,emotion,d_top_left_eye_eyebrow,d_top_right_eye_eyebrow,circum_mouth,h_mouth,d_down_mouth_chin
Andrew_Gilligan_0001.jpg,5,31.144823004794873,24.515301344262525,124.33809680612951,24.020824298928627,40.311288741492746
Andrew_Jarecki_0001.jpg,5,37.107950630558946,34.20526275297414,123.26510272752529,24.331050121192877,44.10215414239989
Andrew_Luster_0001.jpg,5,26.419689627245813,22.360679774997898,132.3939907566177,23.08679276123039,39.05124837953327
Andre_Agassi_0001.jpg,5,23.706539182259394,26.92582403567252,125.19308156855617,17.0,48.0
Andre_Agassi_0014.jpg,6,36.68787265568828,37.69615364994153,111.78279931018648,21.095023109728988,53.33854141237835
Andre_Agassi_0016.jpg,4,33.54101966249684,39.293765408777,154.357703548298,37.013511046643494,43.04648650006177
Andre_Agassi_0017.jpg,4,30.4138126514911,35.22782990761707,145.4953352472821,21.213203435596427,49.36598018878993
Andre_Agassi_0019.jpg,4,34.785054261852174,36.68787265568828,167.4891296319408,26.0,55.00909015790027
Andre_Agassi_0022.jpg,4,28.442925306655784,34.785054261852174,126.1591067140977,30.0,43.0
Andre_Agassi_0029.jpg,4,27.459060435491963,31.76476034853718,177.01703204207453,36.013886210738214,44.553338819890925
Andre_Agassi_0033.jpg,5,38.48376280978771,37.12142238654117,119.23704794227069,25.019992006393608,39.01281840626232
Andre_Agassi_0035.jpg,4,25.942243542145693,26.92582403567252,127.4540963373645,20.0,48.093658625644196
Andre_Smith_0001.jpg,4,32.202484376209235,31.04834939252005,196.64549777240572,47.042533945356304,35.35533905932738
Andre_Techine_0001.jpg,5,27.51363298439521,31.304951684997057,124.54293931618264,14.035668847618199,45.17742799230607
Andy_Hebb_0001.jpg,5,34.20526275297414,21.095023109728988,142.6180173497183,24.0,38.2099463490856
Andy_Madikians_0001.jpg,5,31.240998703626616,24.596747752497688,130.5093499928635,43.0,36.124783736376884
Andy_Roddick_0002.jpg,4,29.614185789921695,32.2490309931942,185.7572566655823,36.05551275463989,43.41658669218482
Andy_Roddick_0007.jpg,5,27.294688127912362,25.495097567963924,131.42799963104034,24.08318915758459,53.150729063673246
Andy_Roddick_0013.jpg,5,23.769728648009426,22.825424421026653,128.30191688250503,15.811388300841896,53.33854141237835
Andy_Roddick_0014.jpg,5,29.017236257093817,32.69556544854363,148.77449394464804,20.024984394500787,53.150729063673246
Andy_Rooney_0001.jpg,4,25.553864678361276,22.80350850198276,160.3520652559793,22.20360331117452,40.52159917870962
Andy_Warhol_0001.jpg,5,30.805843601498726,28.442925306655784,114.69256199591437,20.024984394500787,47.01063709417264
Angela_Alvarado_Rosa_0001.jpg,5,34.92849839314596,36.6742416417845,148.22237437690674,28.071337695236398,44.28317965096906
Angela_Bassett_0001.jpg,4,30.870698080866262,33.95585369269929,219.00192866756157,63.387695966961914,20.12461179749811
Angela_Bassett_0004.jpg,4,34.20526275297414,39.0,194.41950976125585,63.0317380372777,21.02379604162864
Angela_Bassett_0006.jpg,4,41.773197148410844,46.95742752749558,203.41583666518648,52.773099207835045,29.410882339705484
Angela_Lansbury_0001.jpg,4,33.015148038438355,31.575306807693888,153.1392228201873,25.0,53.0
Angela_Merkel_0001.jpg,4,44.384682042344295,56.859475903318,185.11097446466243,37.36308338453881,32.64965543462902
Angela_Merkel_0005.jpg,4,29.154759474226502,33.24154027718932,174.2568888833061,38.118237105091836,40.607881008493905
Angelina_Jolie_0005.jpg,0,17.804493814764857,18.439088914585774,124.75780322518557,31.064449134018133,32.0
Angelina_Jolie_0006.jpg,5,27.313000567495326,25.709920264364882,145.43673405102734,32.01562118716424,33.13608305156178
Angelina_Jolie_0007.jpg,5,37.8549864614954,37.33630940518894,127.39664435753039,35.0,49.01020301937138
Angelina_Jolie_0008.jpg,5,36.40054944640259,36.22154055254967,128.97005731900214,42.04759208325728,36.345563690772494
Angelina_Jolie_0009.jpg,5,28.0178514522438,33.54101966249684,131.0159770420872,32.0624390837628,40.311288741492746
Angelina_Jolie_0013.jpg,4,32.14031735997639,35.805027579936315,137.72872668170484,32.38826948140329,36.05551275463989
Angelina_Jolie_0014.jpg,5,21.633307652783937,19.235384061671343,140.49941517853367,27.0,36.49657518178932
Angelina_Jolie_0015.jpg,4,25.0,22.80350850198276,153.54985727288488,30.066592756745816,31.0
Angelina_Jolie_0018.jpg,4,45.221676218380054,45.044422518220834,155.12462158447994,54.230987451824994,35.22782990761707
Angelina_Jolie_0019.jpg,5,39.05124837953327,41.10960958218893,123.33263102563276,43.01162633521314,34.52535300326414
Angelo_Reyes_0003.jpg,5,25.495097567963924,23.323807579381203,142.86864482050328,17.26267650163207,44.01136216933077
Angel_Lockward_0001.jpg,4,18.867962264113206,20.591260281974,135.80688087216868,29.017236257093817,39.01281840626232
Anibal_Ibarra_0001.jpg,4,28.861739379323623,28.231188426986208,138.58273515906865,22.02271554554524,43.56604182158393
Anibal_Ibarra_0002.jpg,4,29.410882339705484,28.284271247461902,187.73715903438045,41.048751503547585,37.013511046643494
Anjum_Hussain_0001.jpg,5,33.24154027718932,33.24154027718932,135.6746039513259,28.442925306655784,51.62363799656123
Anna_Kournikova_0012.jpg,4,30.364452901377952,29.154759474226502,203.06507913992337,46.04345773288535,29.832867780352597
Anna_Nicole_Smith_0002.jpg,4,17.029386365926403,15.524174696260024,167.1547979248363,36.345563690772494,45.09988913511872
Annette_Lu_0001.jpg,4,30.59411708155671,30.083217912982647,159.77540573780817,39.20459156782532,37.8549864614954
Anne_Krueger_0001.jpg,5,40.80441152620633,41.10960958218893,132.38148464454324,27.073972741361768,48.25971404805462
Anne_McLellan_0001.jpg,4,39.81205847478876,41.10960958218893,188.07367634633812,53.150729063673246,33.015148038438355
Anne_McLellan_0002.jpg,5,31.953090617340916,29.154759474226502,133.55699565910902,34.36568055487916,38.3275357934736
Annie_Machon_0001.jpg,5,32.57299494980466,30.528675044947494,123.08660219473347,20.8806130178211,51.35172830587107
Ann_Morgan_0001.jpg,4,28.0178514522438,30.610455730027933,184.36799972622072,40.44749683231337,24.73863375370596
Ann_Veneman_0002.jpg,5,36.22154055254967,38.0,125.23984158124485,19.1049731745428,38.0
Ann_Veneman_0003.jpg,4,29.068883707497267,31.04834939252005,206.04081213135015,31.400636936215164,39.319206502675
Ann_Veneman_0006.jpg,5,26.248809496813376,25.079872407968907,126.4414768599029,25.0,34.058772731852805
Ann_Veneman_0011.jpg,5,27.294688127912362,31.064449134018133,135.11317040310118,21.213203435596427,43.01162633521314
Anthony_Fauci_0001.jpg,5,31.575306807693888,32.202484376209235,128.76769569976867,31.400636936215164,40.607881008493905
Anthony_Pico_0001.jpg,4,23.600847442411894,20.223748416156685,166.21002108313593,29.017236257093817,29.427877939124322
Anthony_Principi_0001.jpg,5,32.0,33.015148038438355,124.17311832070254,19.313207915827967,54.45181356024793
Anthony_Rackauckas_0001.jpg,5,23.08679276123039,22.825424421026653,127.56340294430979,31.400636936215164,37.48332962798263
Antonio_Banderas_0001.jpg,5,25.96150997149434,27.784887978899608,140.86184479875908,22.0,50.00999900019995
Antonio_Banderas_0005.jpg,5,24.166091947189145,24.413111231467404,128.90323553810686,26.30589287593181,34.058772731852805
Antonio_Elias_Saca_0001.jpg,4,32.57299494980466,38.01315561749642,174.15713698122946,46.09772228646444,44.01136216933077
Antonio_Palocci_0004.jpg,5,30.14962686336267,31.304951684997057,123.29011788891287,28.160255680657446,47.67598976424087
Antonio_Palocci_0005.jpg,5,38.3275357934736,38.897300677553446,139.53894882477414,23.021728866442675,65.19202405202648
Antonio_Trillanes_0003.jpg,5,28.861739379323623,36.40054944640259,119.27378518068053,32.14031735997639,36.68787265568828
Antony_Leung_0002.jpg,4,27.294688127912362,29.068883707497267,139.52904099768784,37.48332962798263,40.52159917870962
Antony_Leung_0004.jpg,5,33.28663395418648,28.284271247461902,101.21173559915351,27.0,35.17101079013795
Arantxa_Sanchez-Vicario_0001.jpg,4,18.027756377319946,22.47220505424423,134.82797645631467,21.095023109728988,57.0
Arianna_Huffington_0004.jpg,4,33.24154027718932,26.68332812825267,180.29842879751868,57.0,31.25699921617557
Ariel_Sharon_0005.jpg,5,26.248809496813376,34.40930106817051,124.69824997687026,26.0,33.52610922848042
Ariel_Sharon_0006.jpg,5,27.730849247724095,26.476404589747453,110.74659307656012,25.079872407968907,29.017236257093817
Ariel_Sharon_0008.jpg,5,25.632011235952593,30.4138126514911,131.7915030298737,27.073972741361768,35.510561809129406
Ariel_Sharon_0010.jpg,4,31.144823004794873,24.351591323771842,186.98501970842173,25.179356624028344,37.107950630558946
Ariel_Sharon_0011.jpg,4,29.5296461204668,26.076809620810597,184.99248025341552,34.52535300326414,28.460498941515414
Ariel_Sharon_0016.jpg,5,28.160255680657446,29.410882339705484,119.88108243018095,22.561028345356956,42.95346318982906
Ariel_Sharon_0019.jpg,5,20.591260281974,20.615528128088304,163.2560519636926,18.681541692269406,35.05709628591621
Ariel_Sharon_0021.jpg,5,32.38826948140329,31.622776601683793,109.51392618474925,30.265491900843113,31.400636936215164
Ariel_Sharon_0027.jpg,5,28.284271247461902,30.23243291566195,127.20890012572357,20.024984394500787,36.49657518178932
Ariel_Sharon_0028.jpg,5,31.11269837220809,26.92582403567252,136.93768448043159,34.23448553724738,33.61547262794322
Ariel_Sharon_0032.jpg,4,21.540659228538015,26.1725046566048,135.6874868337878,36.124783736376884,36.87817782917155
Ariel_Sharon_0033.jpg,5,24.515301344262525,31.89043743820395,134.7227900573307,35.05709628591621,29.154759474226502
Ariel_Sharon_0039.jpg,5,25.0,26.419689627245813,122.33135410467871,13.601470508735444,38.2099463490856
Ariel_Sharon_0043.jpg,5,22.090722034374522,34.713109915419565,130.66537162624456,16.1245154965971,46.17358552246078
Ariel_Sharon_0044.jpg,5,31.622776601683793,33.1058907144937,130.87256471185626,21.0,38.3275357934736
Ariel_Sharon_0050.jpg,5,24.839484696748443,25.019992006393608,114.4989315076568,25.298221281347036,33.24154027718932
Ariel_Sharon_0051.jpg,4,27.51363298439521,31.953090617340916,153.45620649054467,39.20459156782532,32.2490309931942
Ariel_Sharon_0053.jpg,4,27.313000567495326,29.120439557122072,188.62252805370457,35.90264614203248,35.17101079013795
Ariel_Sharon_0055.jpg,4,26.40075756488817,27.018512172212592,154.87439247836997,22.47220505424423,46.2709412050371
